,State,Year,Quarter,District_name,RegisteredUsers
3878,meghalaya,2020,2,west jaintia hills,5717
3879,meghalaya,2020,2,north garo hills,4318
3880,meghalaya,2020,2,south west garo hills,4266
3881,meghalaya,2020,2,east garo hills,4132
3882,meghalaya,2020,2,south garo hills,3590
3883,meghalaya,2020,2,west khasi hills,3195
3884,meghalaya,2020,3,east khasi hills,65268
3885,meghalaya,2020,3,west garo hills,34201
3886,meghalaya,2020,3,ribhoi,15427
3887,meghalaya,2020,3,east jaintia hills,11084
3888,meghalaya,2020,3,west jaintia hills,6997
3889,meghalaya,2020,3,north garo hills,5242
3890,meghalaya,2020,3,south west garo hills,5082
3891,meghalaya,2020,3,east garo hills,5002
3892,meghalaya,2020,3,south garo hills,4370
3893,meghalaya,2020,3,west khasi hills,3899
3894,meghalaya,2020,4,east khasi hills,72639
3895,meghalaya,2020,4,west garo hills,37988
3896,meghalaya,2020,4,ribhoi,17198
3897,meghalaya,2020,4,east jaintia hills,12337
3898,meghalaya,2020,4,west jaintia hills,7968
3899,meghalaya,2020,4,north garo hills,5914
3900,meghalaya,2020,4,east garo hills,5777
3901,meghalaya,2020,4,south west garo hills,5772
3902,meghalaya,2020,4,south garo hills,5006
3903,meghalaya,2020,4,west khasi hills,4484
3904,meghalaya,2021,1,east khasi hills,78429
3905,meghalaya,2021,1,west garo hills,40993
3906,meghalaya,2021,1,ribhoi,18641
3907,meghalaya,2021,1,east jaintia hills,13460
3908,meghalaya,2021,1,west jaintia hills,8665
3909,meghalaya,2021,1,north garo hills,6392
3910,meghalaya,2021,1,south west garo hills,6276
3911,meghalaya,2021,1,east garo hills,6237
3912,meghalaya,2021,1,south garo hills,5439
3913,meghalaya,2021,1,west khasi hills,4858
3914,meghalaya,2021,2,east khasi hills,84124
3915,meghalaya,2021,2,west garo hills,44151
3916,meghalaya,2021,2,ribhoi,20098
3917,meghalaya,2021,2,east jaintia hills,14530
3918,meghalaya,2021,2,west jaintia hills,9409
3919,meghalaya,2021,2,north garo hills,6951
3920,meghalaya,2021,2,south west garo hills,6835
3921,meghalaya,2021,2,east garo hills,6754
3922,meghalaya,2021,2,south garo hills,5922
3923,meghalaya,2021,2,west khasi hills,5296
3924,meghalaya,2021,3,east khasi hills,90505
3925,meghalaya,2021,3,west garo hills,47869
3926,meghalaya,2021,3,ribhoi,21875
3927,meghalaya,2021,3,east jaintia hills,15847
3928,meghalaya,2021,3,west jaintia hills,10337
3929,meghalaya,2021,3,north garo hills,7584
3930,meghalaya,2021,3,south west garo hills,7531
3931,meghalaya,2021,3,east garo hills,7389
3932,meghalaya,2021,3,south garo hills,6442
3933,meghalaya,2021,3,west khasi hills,5884
3934,meghalaya,2021,4,east khasi hills,96942
3935,meghalaya,2021,4,west garo hills,51617
3936,meghalaya,2021,4,ribhoi,23562
3937,meghalaya,2021,4,east jaintia hills,17115
3938,meghalaya,2021,4,west jaintia hills,11189
3939,meghalaya,2021,4,north garo hills,8212
3940,meghalaya,2021,4,south west garo hills,8197
3941,meghalaya,2021,4,east garo hills,8015
3942,meghalaya,2021,4,south garo hills,7005
3943,meghalaya,2021,4,west khasi hills,6428
3944,meghalaya,2022,1,east khasi hills,102838
3945,meghalaya,2022,1,west garo hills,55028
3946,meghalaya,2022,1,ribhoi,25112
3947,meghalaya,2022,1,east jaintia hills,18301
3948,meghalaya,2022,1,west jaintia hills,11952
3949,meghalaya,2022,1,north garo hills,8795
3950,meghalaya,2022,1,south west garo hills,8758
3951,meghalaya,2022,1,east garo hills,8578
3952,meghalaya,2022,1,south garo hills,7508
3953,meghalaya,2022,1,west khasi hills,6839
3954,meghalaya,2022,2,east khasi hills,108330
3955,meghalaya,2022,2,west garo hills,58178
3956,meghalaya,2022,2,ribhoi,26541
3957,meghalaya,2022,2,east jaintia hills,19314
3958,meghalaya,2022,2,west jaintia hills,12593
3959,meghalaya,2022,2,north garo hills,9312
3960,meghalaya,2022,2,south west garo hills,9266
3961,meghalaya,2022,2,east garo hills,9052
3962,meghalaya,2022,2,south garo hills,7922
3963,meghalaya,2022,2,west khasi hills,7196
3964,meghalaya,2022,3,east khasi hills,113816
3965,meghalaya,2022,3,west garo hills,61273
3966,meghalaya,2022,3,ribhoi,27844
3967,meghalaya,2022,3,east jaintia hills,20320
3968,meghalaya,2022,3,west jaintia hills,13176
3969,meghalaya,2022,3,north garo hills,9773
3970,meghalaya,2022,3,south west garo hills,9735
3971,meghalaya,2022,3,east garo hills,9484
3972,meghalaya,2022,3,south garo hills,8265
3973,meghalaya,2022,3,west khasi hills,7493
3974,meghalaya,2022,4,east khasi hills,118978
3975,meghalaya,2022,4,west garo hills,63792
3976,meghalaya,2022,4,ribhoi,29041
3977,meghalaya,2022,4,east jaintia hills,21201
3978,meghalaya,2022,4,west jaintia hills,13633
3979,meghalaya,2022,4,north garo hills,10145
3980,meghalaya,2022,4,south west garo hills,10062
3981,meghalaya,2022,4,east garo hills,9846
3982,meghalaya,2022,4,south garo hills,8553
3983,meghalaya,2022,4,west khasi hills,7705
3984,meghalaya,2023,1,east khasi hills,124181
3985,meghalaya,2023,1,west garo hills,66808
3986,meghalaya,2023,1,ribhoi,30369
3987,meghalaya,2023,1,east jaintia hills,22122
3988,meghalaya,2023,1,west jaintia hills,14218
3989,meghalaya,2023,1,north garo hills,10580
3990,meghalaya,2023,1,south west garo hills,10504
3991,meghalaya,2023,1,east garo hills,10235
3992,meghalaya,2023,1,south garo hills,8897
3993,meghalaya,2023,1,west khasi hills,7981
3994,meghalaya,2023,2,east khasi hills,129260
3995,meghalaya,2023,2,west garo hills,69925
3996,meghalaya,2023,2,ribhoi,31744
3997,meghalaya,2023,2,east jaintia hills,23231
3998,meghalaya,2023,2,west jaintia hills,14912
3999,meghalaya,2023,2,north garo hills,11135
4000,meghalaya,2023,2,south west garo hills,11073
4001,meghalaya,2023,2,east garo hills,10727
4002,meghalaya,2023,2,south garo hills,9386
4003,meghalaya,2023,2,west khasi hills,8423
4004,mizoram,2018,1,aizawl,4550
4005,mizoram,2018,1,lunglei,879
4006,mizoram,2018,1,kolasib,486
4007,mizoram,2018,1,lawngtlai,474
4008,mizoram,2018,1,champhai,358
4009,mizoram,2018,1,mamit,316
4010,mizoram,2018,1,serchhip,299
4011,mizoram,2018,1,saiha,231
4012,mizoram,2018,2,aizawl,6211
4013,mizoram,2018,2,lunglei,1241
4014,mizoram,2018,2,kolasib,692
4015,mizoram,2018,2,lawngtlai,607
4016,mizoram,2018,2,champhai,501
4017,mizoram,2018,2,serchhip,440
4018,mizoram,2018,2,mamit,435
4019,mizoram,2018,2,saiha,295
4020,mizoram,2018,3,aizawl,8460
4021,mizoram,2018,3,lunglei,1751
4022,mizoram,2018,3,kolasib,1012
4023,mizoram,2018,3,lawngtlai,922
4024,mizoram,2018,3,champhai,729
4025,mizoram,2018,3,serchhip,633
4026,mizoram,2018,3,mamit,599
4027,mizoram,2018,3,saiha,396
4028,mizoram,2018,4,aizawl,11131
4029,mizoram,2018,4,lunglei,2391
4030,mizoram,2018,4,kolasib,1393
4031,mizoram,2018,4,lawngtlai,1254
4032,mizoram,2018,4,champhai,1001
4033,mizoram,2018,4,serchhip,857
4034,mizoram,2018,4,mamit,835
4035,mizoram,2018,4,saiha,503
4036,mizoram,2019,1,aizawl,13422
4037,mizoram,2019,1,lunglei,2910
4038,mizoram,2019,1,kolasib,1730
4039,mizoram,2019,1,lawngtlai,1648
4040,mizoram,2019,1,champhai,1179
4041,mizoram,2019,1,mamit,1096
4042,mizoram,2019,1,serchhip,1047
4043,mizoram,2019,1,saiha,638
4044,mizoram,2019,2,aizawl,15934
4045,mizoram,2019,2,lunglei,3575
4046,mizoram,2019,2,lawngtlai,2133
4047,mizoram,2019,2,kolasib,2120
4048,mizoram,2019,2,champhai,1429
4049,mizoram,2019,2,mamit,1428
4050,mizoram,2019,2,serchhip,1295
4051,mizoram,2019,2,saiha,782
4052,mizoram,2019,3,aizawl,18992
4053,mizoram,2019,3,lunglei,4197
4054,mizoram,2019,3,lawngtlai,2647
4055,mizoram,2019,3,kolasib,2497
4056,mizoram,2019,3,champhai,1733
4057,mizoram,2019,3,mamit,1655
4058,mizoram,2019,3,serchhip,1512
4059,mizoram,2019,3,saiha,901
4060,mizoram,2019,4,aizawl,21865
4061,mizoram,2019,4,lunglei,4926
4062,mizoram,2019,4,lawngtlai,3255
4063,mizoram,2019,4,kolasib,2929
4064,mizoram,2019,4,champhai,2067
4065,mizoram,2019,4,mamit,1996
4066,mizoram,2019,4,serchhip,1735
4067,mizoram,2019,4,saiha,1036
4068,mizoram,2020,1,aizawl,25253
4069,mizoram,2020,1,lunglei,5778
4070,mizoram,2020,1,lawngtlai,3996
4071,mizoram,2020,1,kolasib,3360
4072,mizoram,2020,1,champhai,2448
4073,mizoram,2020,1,mamit,2379
4074,mizoram,2020,1,serchhip,1992
4075,mizoram,2020,1,saiha,1293
4076,mizoram,2020,2,aizawl,29637
4077,mizoram,2020,2,lunglei,7006
4078,mizoram,2020,2,lawngtlai,4977
4079,mizoram,2020,2,kolasib,4022
4080,mizoram,2020,2,champhai,3052
4081,mizoram,2020,2,mamit,2911
4082,mizoram,2020,2,serchhip,2379
4083,mizoram,2020,2,saiha,1590
4084,mizoram,2020,3,aizawl,36225
4085,mizoram,2020,3,lunglei,8442
4086,mizoram,2020,3,lawngtlai,6412
4087,mizoram,2020,3,kolasib,4923
4088,mizoram,2020,3,champhai,3883
4089,mizoram,2020,3,mamit,3597
4090,mizoram,2020,3,serchhip,2871
4091,mizoram,2020,3,saiha,1962
4092,mizoram,2020,4,aizawl,41500
4093,mizoram,2020,4,lunglei,9794
4094,mizoram,2020,4,lawngtlai,7618
4095,mizoram,2020,4,kolasib,5599
4096,mizoram,2020,4,champhai,4550
4097,mizoram,2020,4,mamit,4083
4098,mizoram,2020,4,serchhip,3313
4099,mizoram,2020,4,saiha,2274
4100,mizoram,2021,1,aizawl,45103
4101,mizoram,2021,1,lunglei,10638
4102,mizoram,2021,1,lawngtlai,8386
4103,mizoram,2021,1,kolasib,6120
4104,mizoram,2021,1,champhai,4968
4105,mizoram,2021,1,mamit,4467
4106,mizoram,2021,1,serchhip,3582
4107,mizoram,2021,1,saiha,2486
4108,mizoram,2021,2,aizawl,48525
4109,mizoram,2021,2,lunglei,11491
4110,mizoram,2021,2,lawngtlai,9096
4111,mizoram,2021,2,kolasib,6624
4112,mizoram,2021,2,champhai,5366
4113,mizoram,2021,2,mamit,4882
4114,mizoram,2021,2,serchhip,3884
4115,mizoram,2021,2,saiha,2684
4116,mizoram,2021,3,aizawl,52313
4117,mizoram,2021,3,lunglei,12614
4118,mizoram,2021,3,lawngtlai,9954
4119,mizoram,2021,3,kolasib,7229
4120,mizoram,2021,3,champhai,5935
4121,mizoram,2021,3,mamit,5392
4122,mizoram,2021,3,serchhip,4255
4123,mizoram,2021,3,saiha,2955
4124,mizoram,2021,4,aizawl,56005
4125,mizoram,2021,4,lunglei,13668
4126,mizoram,2021,4,lawngtlai,10738
4127,mizoram,2021,4,kolasib,7850
4128,mizoram,2021,4,champhai,6447
4129,mizoram,2021,4,mamit,5887
4130,mizoram,2021,4,serchhip,4614
4131,mizoram,2021,4,saiha,3196
4132,mizoram,2022,1,aizawl,59433
4133,mizoram,2022,1,lunglei,14538
4134,mizoram,2022,1,lawngtlai,11459
4135,mizoram,2022,1,kolasib,8375
4136,mizoram,2022,1,champhai,6875
4137,mizoram,2022,1,mamit,6299
4138,mizoram,2022,1,serchhip,4906
4139,mizoram,2022,1,saiha,3410
4140,mizoram,2022,2,aizawl,62605
4141,mizoram,2022,2,lunglei,15302
4142,mizoram,2022,2,lawngtlai,12114
4143,mizoram,2022,2,kolasib,8872
4144,mizoram,2022,2,champhai,7233
4145,mizoram,2022,2,mamit,6641
4146,mizoram,2022,2,serchhip,5170
4147,mizoram,2022,2,saiha,3598
4148,mizoram,2022,3,aizawl,65940
4149,mizoram,2022,3,lunglei,16062
4150,mizoram,2022,3,lawngtlai,12771
4151,mizoram,2022,3,kolasib,9300
4152,mizoram,2022,3,champhai,7576
4153,mizoram,2022,3,mamit,6931
4154,mizoram,2022,3,serchhip,5390
4155,mizoram,2022,3,saiha,3765
4156,mizoram,2022,4,aizawl,68925
4157,mizoram,2022,4,lunglei,16676
4158,mizoram,2022,4,lawngtlai,13303
4159,mizoram,2022,4,kolasib,9602
4160,mizoram,2022,4,champhai,7814
4161,mizoram,2022,4,mamit,7086
4162,mizoram,2022,4,serchhip,5551
4163,mizoram,2022,4,saiha,3913
4164,mizoram,2023,1,aizawl,71979
4165,mizoram,2023,1,lunglei,17393
4166,mizoram,2023,1,lawngtlai,13917
4167,mizoram,2023,1,kolasib,10051
4168,mizoram,2023,1,champhai,8148
4169,mizoram,2023,1,mamit,7399
4170,mizoram,2023,1,serchhip,5783
4171,mizoram,2023,1,saiha,4081
4172,mizoram,2023,2,aizawl,74977
4173,mizoram,2023,2,lunglei,18222
4174,mizoram,2023,2,lawngtlai,14604
4175,mizoram,2023,2,kolasib,10535
4176,mizoram,2023,2,champhai,8546
4177,mizoram,2023,2,mamit,7820
4178,mizoram,2023,2,serchhip,6084
4179,mizoram,2023,2,saiha,4273
4180,nagaland,2018,1,dimapur,8249
4181,nagaland,2018,1,kohima,3036
4182,nagaland,2018,1,mokokchung,1043
4183,nagaland,2018,1,mon,525
4184,nagaland,2018,1,phek,487
4185,nagaland,2018,1,wokha,465
4186,nagaland,2018,1,zunheboto,385
4187,nagaland,2018,1,tuensang,377
4188,nagaland,2018,1,peren,218
4189,nagaland,2018,1,kiphire,168
4190,nagaland,2018,2,dimapur,12093
4191,nagaland,2018,2,kohima,4395
4192,nagaland,2018,2,mokokchung,1616
4193,nagaland,2018,2,mon,892
4194,nagaland,2018,2,phek,736
4195,nagaland,2018,2,wokha,703
4196,nagaland,2018,2,tuensang,594
4197,nagaland,2018,2,zunheboto,593
4198,nagaland,2018,2,peren,358
4199,nagaland,2018,2,kiphire,258
4200,nagaland,2018,3,dimapur,17039
4201,nagaland,2018,3,kohima,6298
4202,nagaland,2018,3,mokokchung,2313
4203,nagaland,2018,3,mon,1287
4204,nagaland,2018,3,phek,1083
4205,nagaland,2018,3,wokha,1017
4206,nagaland,2018,3,tuensang,934
4207,nagaland,2018,3,zunheboto,821
4208,nagaland,2018,3,peren,526
4209,nagaland,2018,3,kiphire,465
4210,nagaland,2018,4,dimapur,22603
4211,nagaland,2018,4,kohima,8583
4212,nagaland,2018,4,mokokchung,2986
4213,nagaland,2018,4,mon,1884
4214,nagaland,2018,4,phek,1419
4215,nagaland,2018,4,wokha,1391
4216,nagaland,2018,4,tuensang,1261
4217,nagaland,2018,4,zunheboto,1099
4218,nagaland,2018,4,peren,710
4219,nagaland,2018,4,kiphire,661
4220,nagaland,2019,1,dimapur,28091
4221,nagaland,2019,1,kohima,10747
4222,nagaland,2019,1,mokokchung,3721
4223,nagaland,2019,1,mon,2458
4224,nagaland,2019,1,wokha,1830
4225,nagaland,2019,1,phek,1727
4226,nagaland,2019,1,tuensang,1678
4227,nagaland,2019,1,zunheboto,1374
4228,nagaland,2019,1,peren,884
4229,nagaland,2019,1,kiphire,862
4230,nagaland,2019,2,dimapur,34567
4231,nagaland,2019,2,kohima,13108
4232,nagaland,2019,2,mokokchung,4655
4233,nagaland,2019,2,mon,3210
4234,nagaland,2019,2,wokha,2411
4235,nagaland,2019,2,tuensang,2152
4236,nagaland,2019,2,phek,2143
4237,nagaland,2019,2,zunheboto,1680
4238,nagaland,2019,2,peren,1148
4239,nagaland,2019,2,kiphire,1084
4240,nagaland,2019,3,dimapur,41036
4241,nagaland,2019,3,kohima,15677
4242,nagaland,2019,3,mokokchung,5593
4243,nagaland,2019,3,mon,3976
4244,nagaland,2019,3,wokha,2961
4245,nagaland,2019,3,phek,2642
4246,nagaland,2019,3,tuensang,2599
4247,nagaland,2019,3,zunheboto,2058
4248,nagaland,2019,3,peren,1377
4249,nagaland,2019,3,kiphire,1251
4250,nagaland,2019,4,dimapur,47000
4251,nagaland,2019,4,kohima,18232
4252,nagaland,2019,4,mokokchung,6606
4253,nagaland,2019,4,mon,4863
4254,nagaland,2019,4,wokha,3540
4255,nagaland,2019,4,phek,3109
4256,nagaland,2019,4,tuensang,3081
4257,nagaland,2019,4,zunheboto,2475
4258,nagaland,2019,4,peren,1623
4259,nagaland,2019,4,kiphire,1460
4260,nagaland,2020,1,dimapur,53696
4261,nagaland,2020,1,kohima,20644
4262,nagaland,2020,1,mokokchung,7626
4263,nagaland,2020,1,mon,5747
4264,nagaland,2020,1,wokha,4118
4265,nagaland,2020,1,phek,3637
4266,nagaland,2020,1,tuensang,3634
4267,nagaland,2020,1,zunheboto,2898
4268,nagaland,2020,1,peren,1899
4269,nagaland,2020,1,kiphire,1814
4270,nagaland,2020,2,dimapur,63398
4271,nagaland,2020,2,kohima,24236
4272,nagaland,2020,2,mokokchung,9559
4273,nagaland,2020,2,mon,7917
4274,nagaland,2020,2,wokha,5296
4275,nagaland,2020,2,tuensang,4779
4276,nagaland,2020,2,phek,4535
4277,nagaland,2020,2,zunheboto,3647
4278,nagaland,2020,2,peren,2534
4279,nagaland,2020,2,kiphire,2423
4280,nagaland,2020,3,dimapur,79061
4281,nagaland,2020,3,kohima,31483
4282,nagaland,2020,3,mon,13591
4283,nagaland,2020,3,mokokchung,13155
4284,nagaland,2020,3,wokha,7980
4285,nagaland,2020,3,tuensang,7220
4286,nagaland,2020,3,phek,6151
4287,nagaland,2020,3,zunheboto,4942
4288,nagaland,2020,3,peren,3486
4289,nagaland,2020,3,kiphire,3306
4290,nagaland,2020,4,dimapur,87807
4291,nagaland,2020,4,kohima,34872
4292,nagaland,2020,4,mon,14932
4293,nagaland,2020,4,mokokchung,14511
4294,nagaland,2020,4,wokha,8821
4295,nagaland,2020,4,tuensang,8177
4296,nagaland,2020,4,phek,6888
4297,nagaland,2020,4,zunheboto,5541
4298,nagaland,2020,4,peren,3919
4299,nagaland,2020,4,kiphire,3629
4300,nagaland,2021,1,dimapur,94968
4301,nagaland,2021,1,kohima,37488
4302,nagaland,2021,1,mon,16154
4303,nagaland,2021,1,mokokchung,15634
4304,nagaland,2021,1,wokha,9531
4305,nagaland,2021,1,tuensang,8866
4306,nagaland,2021,1,phek,7536
4307,nagaland,2021,1,zunheboto,6013
4308,nagaland,2021,1,peren,4286
4309,nagaland,2021,1,kiphire,3904
4310,nagaland,2021,2,dimapur,101835
4311,nagaland,2021,2,kohima,40277
4312,nagaland,2021,2,mon,17389
4313,nagaland,2021,2,mokokchung,16857
4314,nagaland,2021,2,wokha,10232
4315,nagaland,2021,2,tuensang,9565
4316,nagaland,2021,2,phek,8134
4317,nagaland,2021,2,zunheboto,6487
4318,nagaland,2021,2,peren,4641
4319,nagaland,2021,2,kiphire,4224
4320,nagaland,2021,3,dimapur,109644
4321,nagaland,2021,3,kohima,43467
4322,nagaland,2021,3,mon,18911
4323,nagaland,2021,3,mokokchung,18340
4324,nagaland,2021,3,wokha,11126
4325,nagaland,2021,3,tuensang,10433
4326,nagaland,2021,3,phek,8933
4327,nagaland,2021,3,zunheboto,7147
4328,nagaland,2021,3,peren,5089
4329,nagaland,2021,3,kiphire,4626
4330,nagaland,2021,4,dimapur,117388
4331,nagaland,2021,4,kohima,46621
4332,nagaland,2021,4,mon,20409
4333,nagaland,2021,4,mokokchung,19747
4334,nagaland,2021,4,wokha,11994
4335,nagaland,2021,4,tuensang,11300
4336,nagaland,2021,4,phek,9753
4337,nagaland,2021,4,zunheboto,7765
4338,nagaland,2021,4,peren,5509
4339,nagaland,2021,4,kiphire,5047
4340,nagaland,2022,1,dimapur,124644
4341,nagaland,2022,1,kohima,49523
4342,nagaland,2022,1,mon,21773
4343,nagaland,2022,1,mokokchung,21029
4344,nagaland,2022,1,wokha,12743
4345,nagaland,2022,1,tuensang,12057
4346,nagaland,2022,1,phek,10413
4347,nagaland,2022,1,zunheboto,8280
4348,nagaland,2022,1,peren,5881
4349,nagaland,2022,1,kiphire,5368
4350,nagaland,2022,2,dimapur,131738
4351,nagaland,2022,2,kohima,52343
4352,nagaland,2022,2,mon,23037
4353,nagaland,2022,2,mokokchung,22136
4354,nagaland,2022,2,wokha,13417
4355,nagaland,2022,2,tuensang,12747
4356,nagaland,2022,2,phek,11005
4357,nagaland,2022,2,zunheboto,8753
4358,nagaland,2022,2,peren,6212
4359,nagaland,2022,2,kiphire,5687
4360,nagaland,2022,3,dimapur,139011
4361,nagaland,2022,3,kohima,55046
4362,nagaland,2022,3,mon,24237
4363,nagaland,2022,3,mokokchung,23192
4364,nagaland,2022,3,wokha,14092
4365,nagaland,2022,3,tuensang,13393
4366,nagaland,2022,3,phek,11494
4367,nagaland,2022,3,zunheboto,9128
4368,nagaland,2022,3,peren,6534
4369,nagaland,2022,3,kiphire,5963
4370,nagaland,2022,4,dimapur,145923
4371,nagaland,2022,4,kohima,57592
4372,nagaland,2022,4,mon,25340
4373,nagaland,2022,4,mokokchung,24045
4374,nagaland,2022,4,wokha,14702
4375,nagaland,2022,4,tuensang,13900
4376,nagaland,2022,4,phek,11847
4377,nagaland,2022,4,zunheboto,9422
4378,nagaland,2022,4,peren,6750
4379,nagaland,2022,4,kiphire,6211
4380,nagaland,2023,1,dimapur,152828
4381,nagaland,2023,1,kohima,60269
4382,nagaland,2023,1,mon,26501
4383,nagaland,2023,1,mokokchung,25058
4384,nagaland,2023,1,wokha,15357
4385,nagaland,2023,1,tuensang,14523
4386,nagaland,2023,1,phek,12359
4387,nagaland,2023,1,zunheboto,9817
4388,nagaland,2023,1,peren,7042
4389,nagaland,2023,1,kiphire,6491
4390,nagaland,2023,2,dimapur,159224
4391,nagaland,2023,2,kohima,62890
4392,nagaland,2023,2,mon,27813
4393,nagaland,2023,2,mokokchung,26232
4394,nagaland,2023,2,wokha,16076
4395,nagaland,2023,2,tuensang,15272
4396,nagaland,2023,2,phek,13007
4397,nagaland,2023,2,zunheboto,10327
4398,nagaland,2023,2,peren,7407
4399,nagaland,2023,2,kiphire,6792
4400,odisha,2018,1,khordha,308390
4401,odisha,2018,1,cuttack,135972
4402,odisha,2018,1,ganjam,126158
4403,odisha,2018,1,baleshwar,100919
4404,odisha,2018,1,jajapur,81133
4405,odisha,2018,1,sundargarh,75201
4406,odisha,2018,1,puri,69923
4407,odisha,2018,1,kendujhar,58968
4408,odisha,2018,1,bhadrak,58050
4409,odisha,2018,1,anugul,56617
4410,odisha,2018,2,khordha,406689
4411,odisha,2018,2,cuttack,187723
4412,odisha,2018,2,ganjam,169386
4413,odisha,2018,2,baleshwar,139968
4414,odisha,2018,2,jajapur,114580
4415,odisha,2018,2,sundargarh,102838
4416,odisha,2018,2,puri,97920
4417,odisha,2018,2,kendujhar,83050
4418,odisha,2018,2,bhadrak,81249
4419,odisha,2018,2,anugul,76885
4420,odisha,2018,3,khordha,499472
4421,odisha,2018,3,cuttack,239067
4422,odisha,2018,3,ganjam,217114
4423,odisha,2018,3,baleshwar,180370
4424,odisha,2018,3,jajapur,149049
4425,odisha,2018,3,sundargarh,130288
4426,odisha,2018,3,puri,124859
4427,odisha,2018,3,kendujhar,108387
4428,odisha,2018,3,bhadrak,105030
4429,odisha,2018,3,anugul,97856
4430,odisha,2018,4,khordha,626645
4431,odisha,2018,4,cuttack,310337
4432,odisha,2018,4,ganjam,279943
4433,odisha,2018,4,baleshwar,231913
4434,odisha,2018,4,jajapur,201210
4435,odisha,2018,4,sundargarh,166328
4436,odisha,2018,4,puri,163528
4437,odisha,2018,4,kendujhar,142222
4438,odisha,2018,4,bhadrak,141565
4439,odisha,2018,4,anugul,124644
4440,odisha,2019,1,khordha,745457
4441,odisha,2019,1,cuttack,372513
4442,odisha,2019,1,ganjam,332190
4443,odisha,2019,1,baleshwar,271095
4444,odisha,2019,1,jajapur,236643
4445,odisha,2019,1,sundargarh,198716
